"","tdcaseid","houseid","personid","cntyfips","city","o_locno","trvlcmin","trptrans","whyto","whyfrom","r_age","trpmiles","tdaydate","wttrdfin","numontrp","education","bike_dfr","bike_gkp","condnigh","condpub","condrive","condspec","condtax","condtrav","schtrn1","schtrn2","schtyp","walk_def","walk_gkq","worker","occupation","travday","place","household_income","trptransfilt","Agefilt","HHincomefilt","Occupfilt","whytofilt","whyfromfilt","educfilt","workerfilt","schtypfilt","schtrn1filt","schtrn2filt"
"1083",403797560104,40379756,1,77,"STOCKTON",102,30,4,6,3,36,13.311,201701,129777.295567227,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,2,9,4,4,4,4,99,2,5,1,99,99,99
"1084",403797560105,40379756,1,77,"STOCKTON",100,28,4,12,6,36,9.26,201701,129777.295567227,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,2,9,4,4,4,4,3,99,5,1,99,99,99
"1085",403797560106,40379756,1,77,"STOCKTON",1000001,22,3,1,12,36,9.08,201701,129777.295567227,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,4,2,9,4,4,4,4,1,3,5,1,99,99,99
"1086",403797560202,40379756,2,77,"STOCKTON",100,28,4,12,1,35,9.26,201701,153861.761129631,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,9,4,4,4,3,3,1,3,1,99,99,99
"1087",403797560203,40379756,2,77,"STOCKTON",1000001,22,4,1,12,35,9.08,201701,153861.761129631,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,9,4,4,4,3,1,3,3,1,99,99,99
"1088",403797560204,40379756,2,77,"STOCKTON",100,18,1,16,1,35,0.111,201701,153861.761129631,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,9,1,4,4,3,99,1,3,1,99,99,99
"1089",403797560205,40379756,2,77,"STOCKTON",100,82,3,3,16,35,75.799,201701,153861.761129631,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,9,4,4,4,3,2,99,3,1,99,99,99
"1090",403838660203,40383866,2,77,"STOCKTON",1000001,60,3,1,17,39,44.335,201611,589603.269302309,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,3,1,8,4,4,4,2,1,99,5,1,99,99,99
"1091",403983110303,40398311,3,77,"STOCKTON",1000006,55,3,1,13,29,28.261,201701,44145.0853758592,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,7,2,7,4,4,3,4,1,3,3,1,99,99,99
"1092",403997340101,40399734,1,77,"STOCKTON",100,20,3,17,1,56,3.541,201612,59087.5060107094,1,3,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,2,3,4,5,1,3,99,1,3,1,99,99,99
"1093",403997340102,40399734,1,77,"STOCKTON",1e+06,15,3,1,17,56,3.361,201612,59087.5060107094,1,3,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,2,3,4,5,1,3,1,99,3,1,99,99,99
"1094",404202990101,40420299,1,77,"STOCKTON",100,22,3,13,1,70,23.295,201611,56324.9239260562,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,3,6,4,6,3,99,3,1,5,2,99,99,99
"1095",404248510103,40424851,1,77,"STOCKTON",1000001,35,6,17,13,83,12.089,201701,53916.255109876,6,3,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,2,-1,6,2,4,4,6,2,99,99,3,3,2,99,99,99
"1096",404283840202,40428384,2,77,"STOCKTON",202,60,6,1,3,45,34.553,201703,193854.16087819,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,7,4,5,3,4,1,2,3,1,99,99,99
"1097",404284800201,40428480,2,77,"STOCKTON",100,5,1,6,1,44,0.299,201702,373196.179363815,2,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,99,1,2,2,99,99,99
"1098",404284800202,40428480,2,77,"STOCKTON",1e+06,5,1,1,6,44,0.299,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,1,99,2,2,99,99,99
"1099",404284800203,40428480,2,77,"STOCKTON",100,1,1,16,1,44,0.203,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,99,1,2,2,99,99,99
"1100",404284800204,40428480,2,77,"STOCKTON",1000001,1,1,1,16,44,0.203,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,1,99,2,2,99,99,99
"1101",404284800205,40428480,2,77,"STOCKTON",100,1,1,16,1,44,0.203,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,99,1,2,2,99,99,99
"1102",404284800206,40428480,2,77,"STOCKTON",1000001,1,1,1,16,44,0.203,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,1,99,2,2,99,99,99
"1103",404284800207,40428480,2,77,"STOCKTON",100,5,1,1,1,44,0.299,201702,373196.179363815,1,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,1,1,2,2,99,99,99
"1104",404284800208,40428480,2,77,"STOCKTON",1e+06,5,1,1,1,44,0.299,201702,373196.179363815,2,2,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,5,1,99,1,1,2,2,99,99,99
"1105",404284800301,40428480,3,77,"STOCKTON",100,45,1,8,1,24,1.19,201702,527340.102489961,1,1,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,4,1,99,3,1,1,2,99,99,99
"1106",404284800302,40428480,3,77,"STOCKTON",1000002,15,1,1,8,24,1.19,201702,527340.102489961,1,1,-1,-1,2,1,2,2,2,1,-1,-1,-1,-1,-1,2,-1,4,2,3,1,4,1,99,1,3,1,2,99,99,99
"1107",404284800401,40428480,4,77,"STOCKTON",100,30,1,3,1,22,1.841,201702,602074.254654232,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,4,2,3,1,3,1,3,2,1,2,1,99,99,99
"1108",404284800402,40428480,4,77,"STOCKTON",402,25,1,1,3,22,1.841,201702,602074.254654232,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,4,2,3,1,3,1,3,1,2,2,1,99,99,99
"1109",404284800501,40428480,5,77,"STOCKTON",100,15,3,3,1,20,2.807,201702,602074.254654232,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,3,4,3,1,3,2,1,1,1,99,99,99
"1110",404284800502,40428480,5,77,"STOCKTON",502,25,1,1,3,20,2.765,201702,602074.254654232,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,3,1,3,1,3,1,2,1,1,99,99,99
"1111",404284800601,40428480,6,77,"STOCKTON",100,30,1,3,3,18,1.84,201702,602074.254654232,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,3,1,3,1,3,2,2,1,1,99,99,99
"1112",404284800602,40428480,6,77,"STOCKTON",602,30,1,1,3,18,1.841,201702,602074.254654232,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,4,2,3,1,3,1,3,1,2,1,1,99,99,99
"1113",404288700202,40428870,2,77,"STOCKTON",202,35,3,1,3,29,32.402,201701,337506.232498065,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,2,3,9,4,4,4,4,1,2,4,1,99,99,99
"1114",404448710101,40444871,1,77,"STOCKTON",100,15,3,18,1,68,2.346,201702,77696.5567579379,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1115",404448710102,40444871,1,77,"STOCKTON",1e+06,10,3,12,18,68,2.182,201702,77696.5567579379,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,3,5,2,99,99,99
"1116",404448710103,40444871,1,77,"STOCKTON",1000001,30,3,5,12,68,21.453,201702,77696.5567579379,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,99,3,5,2,99,99,99
"1117",404448710105,40444871,1,77,"STOCKTON",100,10,3,19,1,68,3.362,201702,77696.5567579379,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1118",404448710106,40444871,1,77,"STOCKTON",1000003,15,3,1,19,68,3.367,201702,77696.5567579379,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1119",404448710107,40444871,1,77,"STOCKTON",100,10,3,19,1,68,3.362,201702,77696.5567579379,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1120",404448710108,40444871,1,77,"STOCKTON",1000003,10,3,1,19,68,3.367,201702,77696.5567579379,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1121",404448710201,40444871,2,77,"STOCKTON",100,5,6,11,1,70,0.279,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1122",404448710202,40444871,2,77,"STOCKTON",1000004,10,6,1,11,70,0.253,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1123",404448710203,40444871,2,77,"STOCKTON",100,15,6,14,1,70,4.85,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1124",404448710204,40444871,2,77,"STOCKTON",1000005,15,6,1,14,70,4.666,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1125",404448710205,40444871,2,77,"STOCKTON",100,10,3,19,1,70,3.362,201702,72629.188868931,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1126",404448710206,40444871,2,77,"STOCKTON",1000003,15,3,1,19,70,3.367,201702,72629.188868931,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1127",404448710207,40444871,2,77,"STOCKTON",100,20,6,11,1,70,6.242,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1128",404448710208,40444871,2,77,"STOCKTON",1000006,15,6,1,11,70,4.897,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1129",404448710209,40444871,2,77,"STOCKTON",100,10,6,19,1,70,3.362,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,3,1,5,2,99,99,99
"1130",404448710210,40444871,2,77,"STOCKTON",1000003,10,6,1,19,70,3.367,201702,72629.188868931,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,3,4,8,4,6,4,99,1,3,5,2,99,99,99
"1131",404537460101,40453746,1,77,"STOCKTON",100,10,4,17,1,42,0.376,201702,525976.67269108,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,1,3,7,4,5,3,4,99,1,3,1,99,99,99
"1132",404537460102,40453746,1,77,"STOCKTON",1e+06,6,4,1,17,42,0.361,201702,525976.67269108,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,4,1,3,7,4,5,3,4,1,99,3,1,99,99,99
"1133",404537460201,40453746,2,77,"STOCKTON",100,10,4,17,1,43,0.376,201702,623589.024718357,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,7,4,5,3,4,99,1,5,1,99,99,99
"1134",404537460202,40453746,2,77,"STOCKTON",1e+06,5,4,1,17,43,0.361,201702,623589.024718357,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,3,7,4,5,3,4,1,99,5,1,99,99,99
"1135",404537460301,40453746,3,77,"STOCKTON",100,5,4,17,1,13,0.376,201702,497008.271330991,4,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,3,7,4,2,3,99,99,1,99,99,1,4,4
"1136",404537460302,40453746,3,77,"STOCKTON",1e+06,4,4,1,17,13,0.361,201702,497008.271330991,4,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,3,7,4,2,3,99,1,99,99,99,1,4,4
"1137",404537460401,40453746,4,77,"STOCKTON",100,5,4,17,1,10,0.376,201702,497008.271330991,4,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,3,7,4,2,3,99,99,1,99,99,1,4,4
"1138",404537460402,40453746,4,77,"STOCKTON",1e+06,4,4,1,17,10,0.361,201702,497008.271330991,4,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,1,3,7,4,2,3,99,1,99,99,99,1,4,4
"1139",404579000201,40457900,2,77,"STOCKTON",1e+06,60,11,1,16,18,3.639,201612,903838.207810554,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,-9,1,3,3,1,99,1,99,2,2,99,99,99
"1140",404708640304,40470864,3,77,"STOCKTON",302,70,3,1,1,37,33.238,201704,208782.99617209,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,3,1,5,4,4,2,1,1,1,2,1,99,99,99
"1141",404737150101,40473715,1,77,"STOCKTON",100,10,4,14,1,79,1.307,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,3,1,5,2,99,99,99
"1142",404737150102,40473715,1,77,"STOCKTON",1e+06,10,4,12,14,79,3.063,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,3,3,5,2,99,99,99
"1143",404737150103,40473715,1,77,"STOCKTON",1000001,15,4,14,12,79,2.265,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,3,3,5,2,99,99,99
"1144",404737150104,40473715,1,77,"STOCKTON",1000002,10,4,1,14,79,1.939,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,1,3,5,2,99,99,99
"1145",404737150105,40473715,1,77,"STOCKTON",100,10,4,19,1,79,2.417,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,3,1,5,2,99,99,99
"1146",404737150106,40473715,1,77,"STOCKTON",1000003,10,4,13,19,79,1.352,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,3,3,5,2,99,99,99
"1147",404737150107,40473715,1,77,"STOCKTON",1000004,10,4,1,13,79,2.212,201702,33249.9741126546,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,4,4,6,4,6,3,99,1,3,5,2,99,99,99
"1148",404943990101,40494399,1,77,"STOCKTON",100,13,3,3,1,50,6.639,201701,46357.6806042327,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,4,5,4,4,2,1,5,1,99,99,99
"1149",404943990102,40494399,1,77,"STOCKTON",102,5,1,4,3,50,0.237,201701,46357.6806042327,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,1,5,4,4,2,2,5,1,99,99,99
"1150",404943990103,40494399,1,77,"STOCKTON",1e+06,5,1,3,4,50,0.237,201701,46357.6806042327,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,1,5,4,4,2,2,5,1,99,99,99
"1151",404943990104,40494399,1,77,"STOCKTON",102,10,3,13,3,50,0.977,201701,46357.6806042327,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,4,5,4,4,3,2,5,1,99,99,99
"1152",404943990105,40494399,1,77,"STOCKTON",1000001,5,3,13,13,50,0.123,201701,46357.6806042327,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,4,5,4,4,3,3,5,1,99,99,99
"1153",404943990106,40494399,1,77,"STOCKTON",1000002,5,3,3,13,50,1.077,201701,46357.6806042327,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,4,5,4,4,2,3,5,1,99,99,99
"1154",404943990107,40494399,1,77,"STOCKTON",102,10,3,4,3,50,6.936,201701,46357.6806042327,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,5,3,11,4,5,4,4,2,2,5,1,99,99,99
"1155",404943990201,40494399,2,77,"STOCKTON",100,35,3,18,1,62,9.546,201701,49784.9297846969,2,5,-1,-1,2,2,1,2,2,1,-1,-1,-1,-1,-1,2,-1,5,3,11,4,5,4,99,3,1,5,2,99,99,99
"1156",404960630101,40496063,1,77,"STOCKTON",100,28,3,3,1,62,19.092,201610,45706.0779593842,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,4,6,3,11,4,5,4,4,2,1,5,1,99,99,99
"1157",404960630201,40496063,2,77,"STOCKTON",100,5,5,3,1,70,1.791,201610,43930.4497625744,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,3,11,4,6,4,4,2,1,5,1,99,99,99
"1158",404960630202,40496063,2,77,"STOCKTON",202,10,5,12,3,70,1.505,201610,43930.4497625744,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,3,11,4,6,4,4,3,2,5,1,99,99,99
"1159",404960630203,40496063,2,77,"STOCKTON",1000002,15,5,1,12,70,2.365,201610,43930.4497625744,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,3,11,4,6,4,4,1,3,5,1,99,99,99
"1160",404960630204,40496063,2,77,"STOCKTON",100,5,5,3,1,70,1.791,201610,43930.4497625744,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,3,11,4,6,4,4,2,1,5,1,99,99,99
"1161",404960630205,40496063,2,77,"STOCKTON",202,5,5,1,3,70,1.328,201610,43930.4497625744,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,6,3,11,4,6,4,4,1,2,5,1,99,99,99
"1162",404970280101,40497028,1,77,"STOCKTON",100,25,3,16,1,67,10.497,201612,49989.4734007248,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,7,4,6,3,99,99,1,4,2,99,99,99
"1163",404970280102,40497028,1,77,"STOCKTON",1e+06,35,3,1,16,67,10.43,201612,49989.4734007248,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,2,7,4,6,3,99,1,99,4,2,99,99,99
"1164",404989620101,40498962,1,77,"STOCKTON",100,30,3,19,1,44,18.547,201611,65441.2942400549,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,4,5,2,4,3,1,4,1,99,99,99
"1165",404989620103,40498962,1,77,"STOCKTON",1000001,4,3,11,11,44,0.817,201611,65441.2942400549,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,4,5,2,4,3,3,4,1,99,99,99
"1166",404989620104,40498962,1,77,"STOCKTON",1000003,12,3,1,11,44,4.437,201611,65441.2942400549,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,4,5,2,4,1,3,4,1,99,99,99
"1167",404989620105,40498962,1,77,"STOCKTON",100,4,3,11,1,44,1.087,201611,65441.2942400549,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,4,5,2,4,3,1,4,1,99,99,99
"1168",404989620106,40498962,1,77,"STOCKTON",1000004,3,3,1,11,44,0.495,201611,65441.2942400549,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,1,5,4,5,2,4,1,3,4,1,99,99,99
"1169",405011570101,40501157,1,77,"STOCKTON",102,21,3,1,3,30,12.624,201702,200300.821141976,2,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,1,4,7,1,6,4,4,3,4,1,2,3,1,99,99,99
"1170",405011570102,40501157,1,77,"STOCKTON",100,21,3,3,1,30,13.141,201702,200300.821141976,2,3,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,1,4,7,1,6,4,4,3,4,2,1,3,1,99,99,99
"1171",405011570201,40501157,2,77,"STOCKTON",100,15,1,11,1,60,0.806,201702,187923.036222173,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,2,-1,7,1,6,1,5,3,99,3,1,1,2,99,99,99
"1172",405011570202,40501157,2,77,"STOCKTON",1e+06,15,1,1,11,60,0.806,201702,187923.036222173,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,2,-1,7,1,6,1,5,3,99,1,3,1,2,99,99,99
"1173",405011570203,40501157,2,77,"STOCKTON",100,40,1,11,1,60,1.842,201702,187923.036222173,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,2,-1,7,1,6,1,5,3,99,3,1,1,2,99,99,99
"1174",405011570204,40501157,2,77,"STOCKTON",1000001,45,1,1,11,60,1.824,201702,187923.036222173,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,2,-1,7,1,6,1,5,3,99,1,3,1,2,99,99,99
"1175",405159720101,40515972,1,77,"STOCKTON",100,20,3,6,1,77,1.878,201702,469969.588020978,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,99,1,5,2,99,99,99
"1176",405159720102,40515972,1,77,"STOCKTON",303,15,3,1,6,77,1.771,201702,469969.588020978,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,1,99,5,2,99,99,99
"1177",405159720103,40515972,1,77,"STOCKTON",100,15,3,12,1,77,2.164,201702,469969.588020978,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,3,1,5,2,99,99,99
"1178",405159720104,40515972,1,77,"STOCKTON",1e+06,10,3,1,12,77,2.126,201702,469969.588020978,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,1,3,5,2,99,99,99
"1179",405159720105,40515972,1,77,"STOCKTON",100,15,3,6,1,77,1.878,201702,469969.588020978,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,99,1,5,2,99,99,99
"1180",405159720106,40515972,1,77,"STOCKTON",303,15,3,1,6,77,1.771,201702,469969.588020978,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,2,2,5,4,6,2,99,1,99,5,2,99,99,99
"1181",405159720301,40515972,3,77,"STOCKTON",100,20,3,8,1,7,1.878,201702,460349.128277522,2,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,2,5,4,2,2,99,3,1,99,99,1,4,4
"1182",405159720302,40515972,3,77,"STOCKTON",303,15,3,1,8,7,1.771,201702,460349.128277522,2,-1,-9,-9,-1,-1,-1,-1,-1,-1,3,3,1,-1,-1,-1,-1,2,2,5,4,2,2,99,1,3,99,99,1,4,4
"1183",405265430101,40526543,1,77,"STOCKTON",1e+06,10,4,14,17,68,1.591,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,99,5,2,99,99,99
"1184",405265430102,40526543,1,77,"STOCKTON",1000001,10,4,14,14,68,0.798,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1185",405265430103,40526543,1,77,"STOCKTON",1000002,15,4,14,14,68,2.453,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1186",405265430104,40526543,1,77,"STOCKTON",1e+06,5,4,14,14,68,1.591,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1187",405265430105,40526543,1,77,"STOCKTON",1000001,5,4,14,14,68,0.798,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1188",405265430106,40526543,1,77,"STOCKTON",1000002,91,4,18,14,68,64.722,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,3,3,5,2,99,99,99
"1189",405265430108,40526543,1,77,"STOCKTON",1000001,8,4,1,14,68,1.906,201611,10564.9584943611,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,1,3,5,2,99,99,99
"1190",405265430201,40526543,2,77,"STOCKTON",1e+06,10,4,17,17,68,1.591,201611,11302.0799224914,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,6,1,8,4,6,4,99,99,99,5,2,99,99,99
